AHFCF,20210311,0.33,0.33,0.33,0.33,10000
AHFD,20210311,0.0005,0.0005,0.0004,0.0004,70771800
AHFI,20210311,0.005,0.005,0.005,0.005,3700
AHGIF,20210311,0.06,0.06,0.03,0.03,15000
AHICF,20210311,28.25,28.25,28.25,28.25,100
AHIX,20210311,0.142,0.142,0.1328,0.136,3900
AHKSF,20210311,11.55,11.65,11.4,11.65,4200
AHKSY,20210311,22.28,23.31,22.28,23.26,35700
AHNR,20210311,0.101,0.101,0.101,0.101,5000
AHODF,20210311,27.485,27.525,27.485,27.525,400
AHOTF,20210311,3.14,3.1925,3.13,3.17,51200
AIABF,20210311,0.45,0.45,0.45,0.45,100
AIAGY,20210311,40.5,40.5,40.5,40.5,100
AIBRF,20210311,2.44,2.44,2.4,2.44,35600
AICAF,20210311,0.8678,0.8678,0.8678,0.8678,100
AIFS,20210311,2.59,2.59,2.59,2.59,100
AILLI,20210311,104,104,104,104,1000
AILLL,20210311,29.5,29.5,29.5,29.5,600
AILQF,20210311,0.2583,0.2583,0.2583,0.2583,20000
AIMFF,20210311,3.52,3.6,3.4796,3.54,58400
AINSF,20210311,0.6,0.645,0.58,0.62,149800
AIOSF,20210311,4.5,4.5,4.5,4.5,15900
AIPUY,20210311,21.91,23.14,21.9,23.14,2800
AIQUF,20210311,159.7593,159.7593,159.7593,159.7593,400
AIQUY,20210311,31.78,32.1,31.78,32.05,125000
AIRRF,20210311,0.7284,0.7518,0.7006,0.71,23000
AISSF,20210311,0.0648,0.0648,0.0585,0.0585,23100
AITX,20210311,0.13,0.1335,0.1201,0.1281,48319400
AIVN,20210311,0.0243,0.0285,0.0151,0.028,133700
AIXXF,20210311,21.695,21.695,21.5,21.5,3500
AJINY,20210311,20.84,21.13,20.84,21.1,15800
AJOY,20210311,0.037,0.038,0.0345,0.0345,92500
AJXGF,20210311,0.37,0.3961,0.37,0.3961,55000
AKAAF,20210311,85.95,85.95,85.95,85.95,1200
AKABY,20210311,78.1,78.1,78.1,78.1,400
AKAOQ,20210311,0.023,0.025,0.023,0.023,65400
AKBTY,20210311,1.598,1.6,1.59,1.6,1900
AKKVF,20210311,0.829,0.829,0.829,0.829,200
AKRFF,20210311,0.2057,0.2149,0.2057,0.2149,2400
AKSY,20210311,0.0001,0.0001,0.0001,0.0001,100
AKTAF,20210311,0.9422,0.9422,0.9406,0.9406,600
AKVA,20210311,0.0059,0.0059,0.0059,0.0059,10000
AKZOY,20210311,36.93,37.1,36.7725,37.1,31900
ALAN,20210311,0.0238,0.0238,0.0238,0.0238,1100
ALBBY,20210311,64.57,64.57,64.57,64.57,1800
ALBHF,20210311,3.1,3.23,3.05,3.13,5900
ALBKY,20210311,0.29,0.29,0.28,0.28,4000
ALBY,20210311,13.5,13.5,12.78,13.5,1000
ALDS,20210311,0.14,0.17,0.1131,0.12,17400
ALEAF,20210311,0.535,0.55,0.513,0.5245,213300
ALFVY,20210311,32.22,32.7,32.22,32.7,8800
ALGGF,20210311,0.21,0.21,0.21,0.21,4000
ALID,20210311,1,1.01,0.9,1,5800
ALIF,20210311,0.05,0.0585,0.05,0.0525,19700
ALIZF,20210311,257,257.5,253.5,255.245,400
ALIZY,20210311,25.5,25.59,25.41,25.52,63000
ALKEF,20210311,0.527,0.5764,0.527,0.5764,7000
ALKHF,20210311,0.0632,0.0751,0.0632,0.0751,10000
ALKM,20210311,0.0049,0.0049,0.0038,0.0041,85720100
ALKN,20210311,0.0065,0.008,0.0064,0.0064,428900
ALLIF,20210311,0.58,0.5807,0.5636,0.57,765000
ALLM,20210311,0.4899,0.5,0.4515,0.4598,170600
ALLXF,20210311,1.88,1.88,1.84,1.877,9200
ALMTF,20210311,0.93,1.0151,0.93,0.9653,50700
ALMY,20210311,0.0086,0.0086,0.0086,0.0086,65800
ALNPY,20210311,4.95,4.95,4.95,4.95,1100
ALPE,20210311,0.41,0.41,0.36,0.36,5600
ALPIB,20210311,32,32,32,32,900
ALPMF,20210311,16.538,16.818,16.538,16.818,1300
ALPMY,20210311,16.78,16.98,16.46,16.86,25900
ALPP,20210311,4.2,4.41,4.1,4.32,1077500
ALRT,20210311,0.052,0.058,0.05,0.0571,260900
ALSMY,20210311,5.15,5.19,5.102,5.15,89800
ALSSF,20210311,1.32,1.43,1.3,1.39,19400
ALST,20210311,0.0875,0.095,0.0805,0.0821,38200
ALTD,20210311,0.56,0.6,0.54,0.57,55700
ALTMW,20210311,0.04,0.0478,0.04,0.04,7200
ALTX,20210311,0.1736,0.189,0.1582,0.189,3500
ALVLF,20210311,0.1073,0.1073,0.1073,0.1073,9500
ALVOF,20210311,0.6769,0.6887,0.67,0.6742,1400
ALVRQ,20210311,0.0104,0.0104,0.0104,0.0104,1000
ALXEF,20210311,0.0678,0.0678,0.0619,0.065,6100
ALYI,20210311,0.0722,0.0751,0.0651,0.071,22918000
AMADF,20210311,74.97,75.5,74.97,75.127,1400
AMADY,20210311,74.11,75.26,73.67,75.18,142200
AMAR,20210311,0.561,0.59,0.53,0.535,14500
AMAZ,20210311,0.0098,0.0248,0.0094,0.014,48595700
AMBBY,20210311,46.3,47.05,46,47.05,2700
AMBD,20210311,0.0011,0.0017,0.0011,0.0017,400000
AMBK,20210311,12.95,13,12.95,13,200
AMBS,20210311,0.0128,0.014,0.0101,0.0131,553700
AMBZ,20210311,35.11,38.35,35.11,38.35,5200
AMCCF,20210311,11.75,11.75,11.75,11.75,1100
AMCF,20210311,0.2,0.23,0.121,0.2,27900
AMCT,20210311,0.151,0.151,0.0261,0.0261,500
AMDDW,20210311,0.057,0.057,0.055,0.055,5100
AMEFF,20210311,0.0299,0.0299,0.0299,0.0299,20900
AMEN,20210311,350,373,350,373,100
AMFL,20210311,0.0689,0.0977,0.0689,0.085,3700
AMGDF,20210311,26.925,27.34,26.925,27.34,1400
AMGY,20210311,0.0195,0.0195,0.009,0.009,16500
AMHD,20210311,0.0611,0.0611,0.0611,0.0611,1000
AMHG,20210311,0.6901,0.75,0.671,0.6805,48800
AMHPF,20210311,1.05,1.171,1.0105,1.152,138900
AMIGF,20210311,41.048,41.048,40.4,40.4,500
AMIGY,20210311,41.02,41.02,40.57,40.57,500
AMIH,20210311,0.22,0.2499,0.204,0.22,464900
AMIVF,20210311,10.45,10.45,10.45,10.45,100
AMKBY,20210311,11.41,11.55,11.29,11.55,295800
AMLC,20210311,2.02,2.02,2.02,2.02,200
AMLH,20210311,0.0008,0.001,0.0007,0.0009,49527800
AMLM,20210311,0.6,0.6,0.53,0.5502,124400
AMLZF,20210311,0.014,0.014,0.014,0.014,24700
AMMCF,20210311,0.029,0.029,0.022,0.022,501800
AMMJ,20210311,0.275,0.3499,0.274,0.29,355500
AMMX,20210311,0.61,0.6527,0.566,0.64,24100
AMNE,20210311,0.0002,0.0003,0.0002,0.0002,26701000
