BWPGBP,20210311,0.0644,0.0649,0.0643,0.0649,0
BWPUSD,20210311,0.0896,0.0907,0.0896,0.0907,0
BWPZAR,20210311,1.354,1.36,1.3427,1.3475,0
CADAED,20210311,2.9119,2.9335,2.9092,2.9309,0
CADARS,20210311,71.8912,72.489,71.8666,72.4444,0
CADAUD,20210311,1.0241,1.0258,1.0205,1.0245,0
CADBRL,20210311,4.4934,4.5097,4.4076,4.4157,0
CADCHF,20210311,0.7369,0.7381,0.7344,0.7376,0
CADCNH,20210311,5.158,5.167,5.158,5.167,0
CADCNY,20210311,5.1457,5.1647,5.1457,5.1629,0
CADDKK,20210311,4.942,4.9532,4.9355,4.9514,0
CADEUR,20210311,0.6645,0.6661,0.6637,0.6658,0
CADGBP,20210311,0.5688,0.5708,0.5683,0.5703,0
CADHKD,20210311,6.1523,6.1961,6.1469,6.19,0
CADIDR,20210311,11396.9,11410.4,1147.3,1147.4,0
CADILS,20210311,2.6326,2.6403,2.6209,2.6382,0
CADINR,20210311,57.594,57.99,57.562,57.966,0
CADJPY,20210311,85.894,86.641,85.894,86.62,0
CADKRW,20210311,900.59,903,898.19,901.44,0
CADKWD,20210311,0.2395,0.2411,0.2394,0.2409,0
CADMXN,20210311,16.561,16.581,16.421,16.454,0
CADMYR,20210311,3.2514,3.2689,3.2514,3.2682,0
CADNOK,20210311,6.6788,6.7265,6.6608,6.7109,0
CADNZD,20210311,1.1012,1.1047,1.0972,1.1039,0
CADPKR,20210311,124.191,124.737,124.191,124.737,0
CADPLN,20210311,3.0401,3.0535,3.0289,3.0495,0
CADRUB,20210311,58.3,58.657,58.271,58.522,0
CADSEK,20210311,6.7192,6.7488,6.7039,6.7418,0
CADSGD,20210311,1.0648,1.0697,1.0646,1.0688,0
CADTHB,20210311,24.314,24.376,24.207,24.354,0
CADTRY,20210311,5.9349,5.9905,5.8974,5.9544,0
CADTWD,20210311,22.386,22.386,22.373,22.373,0
CADUSD,20210311,0.7926,0.7986,0.792,0.7978,0
CADZAR,20210311,11.9349,11.9651,11.7917,11.8217,0
CDFUSD,20210311,0.0005,0.0005,0.0005,0.0005,0
CHFAED,20210311,3.9502,3.9682,3.9502,3.9682,0
CHFARS,20210311,97.5746,98.2664,97.4691,98.1671,0
CHFAUD,20210311,1.3896,1.393,1.3839,1.3887,0
CHFBRL,20210311,6.097,6.13,5.982,5.9857,0
CHFBWP,20210311,11.9658,11.9658,11.8947,11.8947,0
CHFCAD,20210311,1.3567,1.361,1.3541,1.3551,0
CHFCNH,20210311,6.992,7.013,6.992,7.013,0
CHFCNY,20210311,6.9885,7.0199,6.9832,7.0138,0
CHFCZK,20210311,23.63,23.711,23.561,23.616,0
CHFDKK,20210311,6.7054,6.725,6.6854,6.71,0
CHFEUR,20210311,0.9017,0.9046,0.9007,0.9024,0
CHFGBP,20210311,0.772,0.7756,0.7709,0.773,0
CHFHKD,20210311,8.3474,8.4019,8.3367,8.3888,0
CHFHUF,20210311,330.54,331.181,328.855,329.165,0
CHFIDR,20210311,15465.7,15498.3,1555.5,1555.8,0
CHFILS,20210311,3.5726,3.5789,3.5569,3.5752,0
CHFINR,20210311,78.169,78.633,78.068,78.544,0
CHFJPY,20210311,116.552,117.41,116.552,117.398,0
CHFKRW,20210311,1222.48,1224.71,1219.43,1221.41,0
CHFMXN,20210311,22.472,22.513,22.255,22.296,0
CHFMYR,20210311,4.4125,4.4408,4.4125,4.4399,0
CHFNOK,20210311,9.0638,9.1393,9.0479,9.095,0
CHFNZD,20210311,1.4939,1.5002,1.4887,1.4962,0
CHFPKR,20210311,168.722,170.161,168.535,169.996,0
CHFPLN,20210311,4.1258,4.144,4.1128,4.1329,0
CHFRON,20210311,4.4022,4.4148,4.3973,4.4014,0
CHFRUB,20210311,79.103,79.849,79.004,79.287,0
CHFSEK,20210311,9.1161,9.1704,9.0964,9.135,0
CHFSGD,20210311,1.4449,1.4507,1.4421,1.4487,0
CHFSZL,20210311,16.4237,16.4237,16.1304,16.1304,0
CHFTHB,20210311,32.991,33.077,32.834,33,0
CHFTRY,20210311,8.0567,8.1478,7.9996,8.0674,0
CHFTWD,20210311,30.401,30.41,30.401,30.41,0
CHFUSD,20210311,1.0754,1.0828,1.0741,1.0812,0
